trade_date,td_year,td_month,td_day,td_weekday,td_week_number,td_year_week,open,high,low,close,volume,adj_close,return,short_ma,long_ma,label
2014-06-29,2014,6,29,Sunday,26,2014-26,601.06,637.28,596.55,635.14,2394861,635.14,0.056699830299803855,597.8542857142855,574.0161999999996,
2014-06-30,2014,6,30,Monday,26,2014-26,635.14,652.54,634.09,643.19,2675353,643.19,0.012674371004818052,600.5757142857141,578.1157999999996,
2014-07-01,2014,7,1,Tuesday,26,2014-26,643.19,652.1,604.58,645.72,3099761,645.72,0.003933518866897856,603.3978571428569,582.3517999999997,
2014-07-02,2014,7,2,Wednesday,26,2014-26,645.72,646.4,633.58,638.03,2580980,638.03,-0.011909186644366021,606.1021428571427,586.2597999999996,
2014-07-03,2014,7,3,Thursday,26,2014-26,638.03,642.22,623.04,623.96,2291612,623.96,-0.022052254596178766,608.4742857142854,589.7769999999996,
2014-07-04,2014,7,4,Friday,26,2014-26,623.96,627.8,619.69,622.96,2034965,622.96,-0.0016026668376177833,610.3257142857138,593.1635999999995,
2014-07-05,2014,7,5,Saturday,26,2014-26,622.96,629.44,622.65,626.65,1698242,626.65,0.005923333761397087,611.9707142857138,596.6407999999996,
2014-07-06,2014,7,6,Sunday,27,2014-27,626.65,627.93,607.32,613.6,1590944,613.6,-0.020825021942072808,613.5728571428566,599.9099999999995,
2014-07-07,2014,7,7,Monday,27,2014-27,613.6,619.65,609.35,615.32,2004899,615.32,0.002803129074315569,615.4692857142852,603.3383999999995,
2014-07-08,2014,7,8,Tuesday,27,2014-27,615.32,623.82,610.53,623.0,1920482,623.0,0.01248131053760626,619.3657142857137,606.1069999999995,
2014-07-09,2014,7,9,Wednesday,27,2014-27,623.0,624.95,611.66,618.39,2253171,618.39,-0.007399678972712653,621.9149999999993,608.6979999999995,
2014-07-10,2014,7,10,Thursday,27,2014-27,618.39,633.62,616.11,632.9,1969199,632.9,0.023464156923624246,624.1057142857136,611.0487999999996,
2014-07-11,2014,7,11,Friday,27,2014-27,632.9,638.59,625.9,635.9,2179286,635.9,0.004740085321535803,626.8442857142851,613.4049999999995,
2014-07-12,2014,7,12,Saturday,27,2014-27,635.9,638.64,627.54,628.03,1082830,628.03,-0.012376159773549333,628.7707142857137,615.5563999999996,
2014-07-13,2014,7,13,Sunday,28,2014-28,628.03,628.99,616.06,618.32,1601572,618.32,-0.015461044854545025,627.5692857142851,616.5139999999996,
2014-07-14,2014,7,14,Monday,28,2014-28,618.32,624.42,617.3,619.6,2310446,619.6,0.002070125501358433,625.8842857142852,617.2657999999996,
2014-07-15,2014,7,15,Tuesday,28,2014-28,619.6,622.36,614.15,614.8,1873008,614.8,-0.007746933505487497,623.6757142857138,618.1597999999996,
2014-07-16,2014,7,16,Wednesday,28,2014-28,614.8,632.55,610.01,626.58,1833775,626.58,0.019160702667534224,622.8578571428565,619.2745999999996,
2014-07-17,2014,7,17,Thursday,28,2014-28,626.58,630.15,617.92,627.47,2109225,627.47,0.001420409205528328,623.1085714285707,620.5355999999997,
2014-07-18,2014,7,18,Friday,28,2014-28,627.47,634.14,625.14,627.04,2505181,627.04,-0.000685291727094639,623.3999999999994,620.8293999999997,
2014-07-19,2014,7,19,Saturday,28,2014-28,627.04,627.93,619.96,620.98,1442853,620.98,-0.009664455218167833,622.9949999999993,620.6907999999997,
2014-07-20,2014,7,20,Sunday,29,2014-29,620.98,625.93,615.02,625.13,1596614,625.13,0.006682984959258009,623.8185714285707,620.1975999999997,
2014-07-21,2014,7,21,Monday,29,2014-29,625.13,628.81,620.0,622.53,2068876,622.53,-0.004159134899940797,624.3335714285707,619.5383999999997,
2014-07-22,2014,7,22,Tuesday,29,2014-29,622.53,624.99,621.0,621.69,1372935,621.69,-0.0013493325622859764,624.2399999999994,618.5835999999996,
2014-07-23,2014,7,23,Wednesday,29,2014-29,621.69,621.96,599.38,601.87,2896094,601.87,-0.03188084093358434,623.0599999999995,617.8423999999997,
2014-07-24,2014,7,24,Thursday,29,2014-29,601.87,609.06,597.4,600.5,3592179,600.5,-0.0022762390549454503,620.7457142857138,616.6487999999996,
2014-07-25,2014,7,25,Friday,29,2014-29,600.5,602.98,593.25,596.0,2095634,596.0,-0.007493755203996644,617.8957142857138,615.5605999999996,
2014-07-26,2014,7,26,Saturday,29,2014-29,596.0,601.49,593.69,595.03,2118021,595.03,-0.0016275167785235745,615.538571428571,614.4277999999996,
2014-07-27,2014,7,27,Sunday,30,2014-30,595.03,597.49,578.14,587.93,1391966,587.93,-0.011932171487151977,613.3678571428567,613.1653999999996,
2014-07-28,2014,7,28,Monday,30,2014-30,587.93,591.28,579.53,585.77,3962906,585.77,-0.0036739067576071482,610.9514285714282,611.9937999999997,
2014-07-29,2014,7,29,Tuesday,30,2014-30,585.77,586.13,564.18,564.64,2397473,564.64,-0.03607217850009392,607.368571428571,610.1741999999997,
2014-07-30,2014,7,30,Wednesday,30,2014-30,564.64,593.73,564.01,589.52,2057947,589.52,0.04406347407197497,604.7214285714282,609.1055999999996,
2014-07-31,2014,7,31,Thursday,30,2014-30,589.52,603.99,586.43,598.78,5356663,598.78,0.015707694395440397,602.6721428571426,609.1385999999997,
2014-08-01,2014,8,1,Friday,30,2014-30,598.78,598.91,587.42,591.72,1278807,591.72,-0.011790640969972177,600.1492857142855,608.7659999999997,
2014-08-02,2014,8,2,Saturday,30,2014-30,591.72,592.06,580.62,588.94,752201,588.94,-0.004698168052457152,597.8607142857142,608.8763999999996,
2014-08-03,2014,8,3,Sunday,31,2014-31,588.94,595.09,586.49,592.77,2047890,592.77,0.006503209155431566,595.5492857142856,609.0859999999997,
2014-08-04,2014,8,4,Monday,31,2014-31,592.77,594.25,585.44,588.76,2429310,588.76,-0.006764849773099213,593.1371428571427,608.8795999999996,
2014-08-05,2014,8,5,Tuesday,31,2014-31,588.76,593.79,587.2,589.77,1785940,589.77,0.001715469800937619,590.8571428571428,608.5731999999996,
2014-08-06,2014,8,6,Wednesday,31,2014-31,589.77,595.08,587.92,592.8,1485017,592.8,0.005137596012004586,590.2092857142854,608.3049999999996,
2014-08-07,2014,8,7,Thursday,31,2014-31,592.8,608.2,592.08,595.85,1873039,595.85,0.005145074224021773,589.8771428571426,608.2185999999997,
2014-08-08,2014,8,8,Friday,31,2014-31,595.85,595.56,587.41,589.52,843722,589.52,-0.01062347906352279,589.4142857142855,608.1939999999996,
2014-08-09,2014,8,9,Saturday,31,2014-31,589.52,596.64,588.06,592.06,796584,592.06,0.004308590039354021,589.2021428571426,608.0943999999996,
2014-08-10,2014,8,10,Sunday,32,2014-32,592.06,593.62,571.72,575.89,1512262,575.89,-0.02731142113974927,588.3421428571426,607.5397999999997,
2014-08-11,2014,8,11,Monday,32,2014-32,575.89,578.29,561.98,567.66,1894843,567.66,-0.01429092361388462,587.0485714285711,607.0695999999997,
2014-08-12,2014,8,12,Tuesday,32,2014-32,567.66,573.51,523.15,542.1,2659458,542.1,-0.04502695275340862,585.4385714285711,606.1361999999997,
2014-08-13,2014,8,13,Wednesday,32,2014-32,542.1,544.94,495.94,504.8,5608470,504.8,-0.0688064932669249,579.3871428571425,604.8631999999997,
2014-08-14,2014,8,14,Thursday,32,2014-32,504.8,515.24,483.21,496.45,2407799,496.45,-0.016541204437401036,572.0778571428568,603.1381999999996,
2014-08-15,2014,8,15,Friday,32,2014-32,496.45,524.25,483.24,522.01,1956441,522.01,0.05148554738644373,567.0985714285711,601.5337999999996,
2014-08-16,2014,8,16,Saturday,32,2014-32,522.01,524.71,478.22,485.5,1584568,485.5,-0.06994118886611367,559.7099999999995,599.2925999999995,
2014-08-17,2014,8,17,Sunday,33,2014-33,485.5,493.26,449.95,462.18,2991012,462.18,-0.04803295571575694,550.3821428571424,596.5149999999995,
2014-08-18,2014,8,18,Monday,33,2014-33,462.18,487.05,455.8,485.12,2458098,485.12,0.04963434159851143,542.9792857142852,593.5145999999995,
2014-08-19,2014,8,19,Tuesday,33,2014-33,485.12,521.84,468.51,516.78,2965577,516.78,0.06526220316622688,537.7657142857137,590.9863999999995,
2014-08-20,2014,8,20,Wednesday,33,2014-33,516.78,537.17,511.36,517.94,2974478,517.94,0.00224466891133579,532.4185714285709,588.4307999999995,
2014-08-21,2014,8,21,Thursday,33,2014-33,517.94,524.44,500.57,516.1,3116862,516.1,-0.0035525350426690583,526.7221428571423,585.9921999999995,
2014-08-22,2014,8,22,Friday,33,2014-33,516.1,516.82,493.98,497.68,1596652,497.68,-0.03569075760511531,520.1621428571424,583.4665999999995,
2014-08-23,2014,8,23,Saturday,33,2014-33,497.68,514.82,496.81,509.71,1294320,509.71,0.024172158816910372,514.2799999999995,581.2015999999995,
2014-08-24,2014,8,24,Sunday,34,2014-34,509.71,511.33,499.71,502.93,1409621,502.93,-0.01330168134821752,509.0685714285709,578.7271999999995,
2014-08-25,2014,8,25,Monday,34,2014-34,502.93,516.04,501.81,512.56,1831000,512.56,0.019147793927584145,505.13285714285666,576.7063999999996,
2014-08-26,2014,8,26,Tuesday,34,2014-34,512.56,527.37,512.66,515.23,1982424,515.23,0.005209146246293317,503.2135714285709,574.7045999999996,
2014-08-27,2014,8,27,Wednesday,34,2014-34,515.23,521.59,503.34,510.75,2307082,510.75,-0.008695145857190001,503.63857142857086,572.4595999999996,
2014-08-28,2014,8,28,Thursday,34,2014-34,510.75,515.18,506.69,512.56,1876846,512.56,0.0035438081253058584,504.7892857142852,570.3429999999996,
2014-08-29,2014,8,29,Friday,34,2014-34,512.56,512.91,503.12,505.96,1337420,505.96,-0.012876541282971665,503.6428571428566,567.8041999999996,
2014-08-30,2014,8,30,Saturday,34,2014-34,505.96,508.34,478.31,481.78,2982601,481.78,-0.04779033915724562,503.3771428571423,564.7217999999995,
2014-08-31,2014,8,31,Sunday,35,2014-35,481.78,487.47,471.78,477.19,3261178,477.19,-0.00952717007762871,504.4492857142851,561.7049999999995,
2014-09-01,2014,9,1,Monday,35,2014-35,477.19,486.99,470.54,478.94,3291738,478.94,0.0036673023324043097,504.00785714285655,558.9173999999995,
2014-09-02,2014,9,2,Tuesday,35,2014-35,478.94,487.29,476.82,480.04,3018772,480.04,0.0022967386311438798,501.38357142857086,556.1261999999995,
2014-09-03,2014,9,3,Wednesday,35,2014-35,480.04,498.47,476.26,490.99,4345165,490.99,0.022810599116740216,499.4585714285708,553.6499999999995,
2014-09-04,2014,9,4,Thursday,35,2014-35,490.99,495.02,483.07,483.65,3013185,483.65,-0.01494938797124179,497.1407142857136,550.7913999999996,
2014-09-05,2014,9,5,Friday,35,2014-35,483.65,491.38,480.79,484.47,1883095,484.47,0.0016954409180194308,496.1971428571422,547.9313999999996,
2014-09-06,2014,9,6,Saturday,35,2014-35,484.47,490.72,478.49,485.75,1755360,485.75,0.0026420624600078657,494.4857142857136,545.1055999999995,
2014-09-07,2014,9,7,Sunday,36,2014-36,485.75,487.02,469.5,475.69,3948928,475.69,-0.02071024189397841,492.5399999999992,542.1997999999995,
2014-09-08,2014,9,8,Monday,36,2014-36,475.69,478.6,467.52,474.9,3529051,474.9,-0.0016607454434611757,489.84999999999917,539.1951999999995,
2014-09-09,2014,9,9,Tuesday,36,2014-36,474.9,491.04,471.57,479.7,4058785,479.7,0.010107391029690493,487.312142857142,536.3385999999996,
2014-09-10,2014,9,10,Wednesday,36,2014-36,479.7,488.92,474.57,478.49,3086920,478.49,-0.002522409839482931,485.00785714285627,533.4745999999997,
2014-09-11,2014,9,11,Thursday,36,2014-36,478.49,479.71,471.14,477.73,2514548,477.73,-0.0015883299546489704,482.51999999999913,530.9917999999997,
2014-09-12,2014,9,12,Friday,36,2014-36,477.73,480.64,474.64,478.17,2569793,478.17,0.0009210223347915214,480.5349999999991,528.5451999999996,
2014-09-13,2014,9,13,Saturday,36,2014-36,478.17,480.33,471.96,477.74,2031789,477.74,-0.0008992617688270421,480.2464285714277,526.1799999999996,
2014-09-14,2014,9,14,Sunday,37,2014-37,477.74,479.28,473.7,477.71,2753462,477.71,-6.279566291289562e-05,480.2835714285706,523.8335999999996,
2014-09-15,2014,9,15,Monday,37,2014-37,477.71,478.81,463.95,466.75,3139554,466.75,-0.022942789558518695,479.41285714285635,521.4099999999996,
2014-09-16,2014,9,16,Tuesday,37,2014-37,466.75,469.39,458.27,461.09,3522262,461.09,-0.01212640599892878,478.05928571428495,518.9163999999996,
2014-09-17,2014,9,17,Wednesday,37,2014-37,461.09,462.26,408.77,424.26,3946908,424.26,-0.07987594612765403,473.2928571428564,516.1087999999996,
2014-09-18,2014,9,18,Thursday,37,2014-37,424.26,429.17,386.1,397.67,6062707,397.67,-0.06267383208409927,467.15142857142786,512.2717999999995,
2014-09-19,2014,9,19,Friday,37,2014-37,397.67,427.69,387.5,411.53,5919676,411.53,0.034853018834712035,461.9414285714278,508.5267999999996,
2014-09-20,2014,9,20,Saturday,37,2014-37,411.53,415.07,394.52,401.62,4229727,401.62,-0.024080868952445655,455.9321428571421,504.7247999999995,
2014-09-21,2014,9,21,Sunday,38,2014-38,401.62,410.75,398.6,404.09,5531782,404.09,0.006150092126885998,450.81785714285644,501.02779999999956,
2014-09-22,2014,9,22,Monday,38,2014-38,404.09,445.51,394.75,436.86,7490861,436.86,0.08109579549110357,448.10071428571354,497.90959999999956,
2014-09-23,2014,9,23,Tuesday,38,2014-38,436.86,439.19,422.1,423.77,9217984,423.77,-0.029963832806849,444.10571428571353,494.6097999999996,
2014-09-24,2014,9,24,Wednesday,38,2014-38,423.77,427.55,409.56,412.29,6143388,412.29,-0.02709016683578347,439.37714285714213,491.0601999999996,
2014-09-25,2014,9,25,Thursday,38,2014-38,412.29,416.42,399.7,404.46,4966479,404.46,-0.01899148657498373,434.1435714285707,487.2933999999996,
2014-09-26,2014,9,26,Friday,38,2014-38,404.46,407.07,394.69,399.02,3950428,399.02,-0.013450032141620882,428.48999999999927,483.3567999999996,
2014-09-27,2014,9,27,Saturday,38,2014-38,399.02,402.27,374.12,379.08,5453338,379.08,-0.04997243245952587,421.44285714285644,479.1479999999997,
2014-09-28,2014,9,28,Sunday,39,2014-39,379.08,389.26,372.63,376.77,7924759,376.77,-0.006093700538144953,414.23285714285646,474.84219999999965,
2014-09-29,2014,9,29,Monday,39,2014-39,376.77,395.18,374.73,388.17,6520432,388.17,0.030257186081694476,408.6199999999993,471.0877999999996,
2014-09-30,2014,9,30,Tuesday,39,2014-39,388.17,395.13,381.11,382.84,6892843,382.84,-0.013731097199680686,403.0307142857136,467.39139999999963,
2014-10-01,2014,10,1,Wednesday,39,2014-39,382.84,385.59,371.2,375.14,5471103,375.14,-0.02011284087347187,399.52214285714217,464.05219999999963,
2014-10-02,2014,10,2,Thursday,39,2014-39,375.14,378.22,362.81,363.45,6278574,363.45,-0.03116169963213733,397.07785714285643,461.2251999999997,
2014-10-03,2014,10,3,Friday,39,2014-39,363.45,369.88,327.1,335.32,8050734,335.32,-0.07739716604759939,391.634285714285,458.00259999999963,
2014-10-04,2014,10,4,Saturday,39,2014-39,335.32,344.25,294.92,322.86,9512572,322.86,-0.037158535130621395,386.0085714285707,454.0195999999997,
2014-10-05,2014,10,5,Sunday,40,2014-40,322.86,347.94,303.05,331.55,13642089,331.55,0.026915691011583975,380.8271428571421,450.9405999999997,
2014-10-06,2014,10,6,Monday,40,2014-40,331.55,345.51,321.74,331.65,10076018,331.65,0.0003016136329361263,373.31214285714213,448.3299999999997,
2014-10-07,2014,10,7,Tuesday,40,2014-40,331.65,351.64,325.43,350.87,7413499,350.87,0.057952660937735656,368.1049999999993,445.6449999999997,
2014-10-08,2014,10,8,Wednesday,40,2014-40,350.87,384.61,347.57,360.91,13020038,360.91,0.02861458659902527,364.4349999999993,442.5275999999997,
2014-10-09,2014,10,9,Thursday,40,2014-40,360.91,378.13,353.32,361.71,10394856,361.71,0.0022166191017150005,361.3814285714279,439.40299999999974,
2014-10-10,2014,10,10,Friday,40,2014-40,361.71,370.15,350.49,361.22,5049013,361.22,-0.001354676398219401,358.68142857142783,436.3053999999998,
2014-10-11,2014,10,11,Saturday,40,2014-40,361.22,374.57,352.25,373.17,4077867,373.17,0.03308233209678302,358.259285714285,433.8151999999998,
2014-10-12,2014,10,12,Sunday,41,2014-41,373.17,391.22,366.04,387.32,8935310,387.32,0.0379183750033496,359.0128571428564,431.36739999999975,
2014-10-13,2014,10,13,Monday,41,2014-41,387.32,407.74,385.72,397.1,11549913,397.1,0.025250438913559936,359.65071428571355,429.25079999999974,
2014-10-14,2014,10,14,Tuesday,41,2014-41,397.1,397.87,388.23,393.17,8867207,393.17,-0.009896751447997953,360.3885714285707,426.86299999999966,
2014-10-15,2014,10,15,Wednesday,41,2014-41,393.17,398.84,371.56,379.77,7999668,379.77,-0.03408194928402486,360.719285714285,424.1537999999997,
2014-10-16,2014,10,16,Thursday,41,2014-41,379.77,384.76,372.42,380.48,6324477,380.48,0.0018695526239567162,361.9357142857136,421.5483999999997,
2014-10-17,2014,10,17,Friday,41,2014-41,380.48,395.71,373.58,390.88,3657801,390.88,0.02733389402859543,365.90428571428504,419.11479999999966,
2014-10-18,2014,10,18,Saturday,41,2014-41,390.88,394.49,383.92,387.28,2088508,387.28,-0.009209987720016466,370.5057142857136,416.74119999999965,
2014-10-19,2014,10,19,Sunday,42,2014-42,387.28,387.77,378.42,380.39,4075710,380.39,-0.017790745713695433,373.99428571428507,414.7133999999997,
2014-10-20,2014,10,20,Monday,42,2014-42,380.39,388.24,377.42,382.35,3745779,382.35,0.005152606535397952,377.6157142857137,412.81659999999965,
2014-10-21,2014,10,21,Tuesday,42,2014-42,382.35,383.69,376.97,378.93,4064736,378.93,-0.008944684189878371,379.61999999999944,410.8163999999997,
2014-10-22,2014,10,22,Wednesday,42,2014-42,378.93,381.08,353.48,355.78,6999640,355.78,-0.061093077877180546,379.25357142857087,408.3311999999997,
2014-10-23,2014,10,23,Thursday,42,2014-42,355.78,360.87,351.41,355.1,7185001,355.1,-0.001911293495980515,378.781428571428,405.6133999999996,
2014-10-24,2014,10,24,Friday,42,2014-42,355.1,356.57,341.53,346.72,4929757,346.72,-0.02359898620107015,377.74571428571375,402.8747999999996,
2014-10-25,2014,10,25,Saturday,42,2014-42,346.72,356.8,344.19,348.67,4076756,348.67,0.005624134748500209,375.99571428571375,400.15879999999953,
2014-10-27,2014,10,27,Monday,43,2014-43,348.67,356.35,344.93,350.09,3777108,350.09,0.004072618808615536,373.33642857142803,397.44559999999956,
2014-10-28,2014,10,28,Tuesday,43,2014-43,350.09,355.72,348.27,351.06,3372185,351.06,0.002770716101573978,370.0478571428566,394.9529999999996,
2014-10-29,2014,10,29,Wednesday,43,2014-43,351.06,352.83,334.72,335.12,4259966,335.12,-0.04540534381587191,365.901428571428,392.15739999999954,
2014-10-30,2014,10,30,Thursday,43,2014-43,335.12,350.38,333.44,344.86,5522262,344.86,0.029064215803294324,363.4078571428566,389.46059999999954,
2014-10-31,2014,10,31,Friday,43,2014-43,344.86,347.97,336.08,337.87,4814121,337.87,-0.020269094705097745,360.3642857142851,386.64819999999946,
2014-11-01,2014,11,1,Saturday,43,2014-43,337.87,339.0,320.74,325.43,4540440,325.43,-0.03681889484121115,355.6892857142851,383.6021999999995,
2014-11-02,2014,11,2,Sunday,44,2014-44,325.43,329.76,319.81,322.55,3878749,322.55,-0.008849829456411551,351.0657142857137,380.48979999999955,
2014-11-03,2014,11,3,Monday,44,2014-44,322.55,332.85,321.67,324.24,4435458,324.24,0.005239497752286493,347.0549999999994,377.4197999999995,
2014-11-04,2014,11,4,Tuesday,44,2014-44,324.24,328.75,320.11,327.96,4955240,327.96,0.011472982975573531,343.16999999999933,374.42479999999955,
2014-11-05,2014,11,5,Wednesday,44,2014-44,327.96,341.98,326.52,338.01,5342189,338.01,0.030643980973289464,340.2471428571422,371.8499999999995,
2014-11-06,2014,11,6,Thursday,44,2014-44,338.01,351.14,335.74,347.67,5388972,347.67,0.02857903612319168,339.6678571428565,369.58159999999947,
2014-11-07,2014,11,7,Friday,44,2014-44,347.67,351.61,340.18,341.87,5215262,341.87,-0.016682486265711782,338.72285714285647,367.93379999999945,
2014-11-08,2014,11,8,Saturday,44,2014-44,341.87,346.29,339.8,343.54,2834855,343.54,0.004884897768157481,338.49571428571363,366.8511999999995,
2014-11-09,2014,11,9,Sunday,45,2014-45,343.54,362.21,341.78,362.04,4466556,362.04,0.05385107993246785,339.4507142857136,365.86139999999955,
2014-11-10,2014,11,10,Monday,45,2014-45,362.04,374.67,356.6,367.15,8387025,367.15,0.014114462490332436,340.66928571428497,365.1719999999996,
2014-11-11,2014,11,11,Tuesday,45,2014-45,367.15,370.99,361.87,365.42,5817809,365.42,-0.004711970584229785,341.69499999999925,364.3985999999996,
2014-11-12,2014,11,12,Wednesday,45,2014-45,365.42,442.73,365.81,432.03,15737081,432.03,0.18228339992337572,348.6171428571421,364.3019999999995,
2014-11-13,2014,11,13,Thursday,45,2014-45,432.03,480.45,390.88,428.72,25304725,428.72,-0.007661504988079382,354.60714285714215,364.40099999999956,
2014-11-14,2014,11,14,Friday,45,2014-45,428.72,430.18,381.99,396.53,14250930,396.53,-0.07508397089009156,358.79714285714215,364.0857999999995,
2014-11-15,2014,11,15,Saturday,45,2014-45,396.53,407.32,367.97,374.86,5185270,374.86,-0.054649080775729386,362.3278571428564,363.4937999999995,
2014-11-16,2014,11,16,Sunday,46,2014-46,374.86,390.36,370.54,385.61,5497204,385.61,0.02867737288587735,366.83214285714206,363.22559999999953,
